"Country","Region","City","Organization","Room","URL","Address","Lat","Lng","GmapsName","GmapsId","GmapsPlaceId"
"US","Missouri","St. Louis","Can You Escape?","Still Hungry","http://roomescapeadventures.com/st-louis/","2700 Locust St, St. Louis, MO 63103, United States",38.6343951,-90.21640909999999,"Can You Escape?","e8b948d8924e0c370e3d2585ee1e5cd0fc64615d","ChIJpdrRH12z2IcRJTPur_VLTdM"
"US","Missouri","St. Louis","Cracked STL","Abduction","http://www.crackedstl.com/","1522 Caulks Hill Rd, St Charles, MO 63304, United States",38.7444328,-90.580874,"Cracked","3ec9c6f418e1e82650e53995ba45e2bda368095f","ChIJ6V7EEo0p34cRo-T3c8VnDLQ"
"US","Missouri","St. Louis","Cracked STL","Prison Break","http://www.crackedstl.com/","1522 Caulks Hill Rd, St Charles, MO 63304, United States",38.7444328,-90.580874,"Cracked","3ec9c6f418e1e82650e53995ba45e2bda368095f","ChIJ6V7EEo0p34cRo-T3c8VnDLQ"
"US","Missouri","St. Louis","Escape Challenge St. Louis","Save St. Louis","http://escapechallengestl.com/","11978 Dorsett Rd, Maryland Heights, MO 63043, United States",38.71398,-90.43849499999999,"Escape Challenge St. Louis","0b3a83c0cc9ec2f910b9f0ae97905a5837e9c153","ChIJVzzG12wy34cRyarmPw5l9R4"
"US","Missouri","St. Louis","Escape from St. Louis","A Ghost Story","http://www.escapefromstl.com/","2650 S Hanley Rd #125, St. Louis, MO 63144, United States",38.61476709999999,-90.3338019,"Escape STL","3c96313dfbc79442bc54787f8be829fcd6210267","ChIJQTw7p_7K2IcRnb-wUqUuyeg"
"US","Missouri","St. Louis","Escape from St. Louis","Locked in Detention","http://www.escapefromstl.com/","2650 S Hanley Rd #125, St. Louis, MO 63144, United States",38.61476709999999,-90.3338019,"Escape STL","3c96313dfbc79442bc54787f8be829fcd6210267","ChIJQTw7p_7K2IcRnb-wUqUuyeg"
"US","Missouri","St. Louis","Escape from St. Louis","The Tomb","http://www.escapefromstl.com/","2650 S Hanley Rd #125, St. Louis, MO 63144, United States",38.61476709999999,-90.3338019,"Escape STL","3c96313dfbc79442bc54787f8be829fcd6210267","ChIJQTw7p_7K2IcRnb-wUqUuyeg"
"US","Missouri","St. Louis","Escape STL","Mr. Dupree's Office","http://escape-stl.com/","2650 S Hanley Rd #125, St. Louis, MO 63144, United States",38.61476709999999,-90.3338019,"Escape STL","3c96313dfbc79442bc54787f8be829fcd6210267","ChIJQTw7p_7K2IcRnb-wUqUuyeg"
"US","Missouri","St. Louis","Escape STL","James Bomb","http://escape-stl.com/","2650 S Hanley Rd #125, St. Louis, MO 63144, United States",38.61476709999999,-90.3338019,"Escape STL","3c96313dfbc79442bc54787f8be829fcd6210267","ChIJQTw7p_7K2IcRnb-wUqUuyeg"
"US","Missouri","St. Louis","Escape the Room","The Dig","http://stlouis.escapetheroom.com/","1201 Washington Ave, St. Louis, MO 63103, United States",38.63215639999999,-90.1971796,"Escape The Room St Louis","5311e061965568325d9dd07fa54f0ddf390b1215","ChIJ-2qJVz2z2IcRoh-3GwQG4K4"
"US","Missouri","St. Louis","Escape the Room","The Agency","http://stlouis.escapetheroom.com/","1201 Washington Ave, St. Louis, MO 63103, United States",38.63215639999999,-90.1971796,"Escape The Room St Louis","5311e061965568325d9dd07fa54f0ddf390b1215","ChIJ-2qJVz2z2IcRoh-3GwQG4K4"
"US","Missouri","St. Louis","Escape the Room","Western Bank Heist","http://stlouis.escapetheroom.com/","1201 Washington Ave, St. Louis, MO 63103, United States",38.63215639999999,-90.1971796,"Escape The Room St Louis","5311e061965568325d9dd07fa54f0ddf390b1215","ChIJ-2qJVz2z2IcRoh-3GwQG4K4"
"US","Missouri","St. Louis","Escape the Room","The Apartment","http://stlouis.escapetheroom.com/","1201 Washington Ave, St. Louis, MO 63103, United States",38.63215639999999,-90.1971796,"Escape The Room St Louis","5311e061965568325d9dd07fa54f0ddf390b1215","ChIJ-2qJVz2z2IcRoh-3GwQG4K4"
"US","Missouri","St. Louis","Gateway Escape Rooms","Murder in the Man Cave","http://gatewayescaperooms.com/","150 Concord Plaza Shopping Center, Sappington, MO 63128, United States",38.523322,-90.363778,"Gateway Escape Rooms","e27a8289ed165bb1db5e29f43648ce863af256a2","ChIJn94o49jI2IcRUI_w92_tvs8"
"US","Missouri","St. Louis","Mastermind Room Escape","Diamond Heist","http://mastermindroomescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","Mastermind Room Escape","Secret Society Recruitment","http://mastermindroomescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","Mastermind Room Escape","The Castle","http://mastermindroomescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","Mastermind Room Escape","The Creepy Lair","http://mastermindroomescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","Mastermind Room Escape","Cardinal Quest","http://mastermindroomescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","Mastermind Room Escape","The Elf Room","http://mastermindroomescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","No Way Out","Grandma's Revenge","http://nowayoutstl.com/","3502 Papin St, St. Louis, MO 63103, United States",38.6262316,-90.23401849999999,"No Way Out Escape Room Adventures (St. Louis)","6850c81e45607614ba2f4183fdb252330680cf79","ChIJ5Y7Pq5C02IcRjvyDlrSNyPA"
"US","Missouri","St. Louis","St. Jordan Creek Winery","The Pirate's Lair","http://www.stjordancreek.com/","2829 US-50, Beaufort, MO 63013, United States",38.4322575,-91.1160261,"St. Jordan Creek Winery","4674b5ab66cee5b0e99923c81eb9e5bb977d63c2","ChIJi9AK_rZb2YcRImYJltBUukc"
"US","Missouri","St. Louis","St. Louis Escape","Cellar","http://www.stlouisescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","St. Louis Escape","Curse of the Mummy","http://www.stlouisescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","St. Louis","St. Louis Escape","Runaway Subway","http://www.stlouisescape.com/","440 N 4th St #290, St. Louis, MO 63102, United States",38.62941199999999,-90.186891,"Mastermind Room Escape - St. Louis","64b18b3d74a166530c85d2fc3e5c65e51bf04fb9","ChIJVQyw1R-z2IcRucqhXH6mt2g"
"US","Missouri","West Plains","Escape West Plains","The Antidote","http://facebook.com/escapewestplains","1530 Suite 4,, Imperial Center, West Plains, MO 65775, United States",36.7436571,-91.8741081,"Escape West Plains","bc3ec94767f7ebf929459d4db2c9ff1eefe95315","ChIJX7wlDgtX0IcR7Jgp70Z4ut8"
"US","Missouri","West Plains","Escape West Plains","Wall Street","http://facebook.com/escapewestplains","1530 Suite 4,, Imperial Center, West Plains, MO 65775, United States",36.7436571,-91.8741081,"Escape West Plains","bc3ec94767f7ebf929459d4db2c9ff1eefe95315","ChIJX7wlDgtX0IcR7Jgp70Z4ut8"
"US","Missouri","West Plains","Escape West Plains","The Antidote","http://facebook.com/escapewestplains","1530 Suite 4,, Imperial Center, West Plains, MO 65775, United States",36.7436571,-91.8741081,"Escape West Plains","bc3ec94767f7ebf929459d4db2c9ff1eefe95315","ChIJX7wlDgtX0IcR7Jgp70Z4ut8"
"US","Missouri","West Plains","Escape West Plains","Wall Street","http://facebook.com/escapewestplains","1530 Suite 4,, Imperial Center, West Plains, MO 65775, United States",36.7436571,-91.8741081,"Escape West Plains","bc3ec94767f7ebf929459d4db2c9ff1eefe95315","ChIJX7wlDgtX0IcR7Jgp70Z4ut8"
"US","Missouri","West Plains","Escape West Plains","Stay N 2 Stay Alive","http://facebook.com/escapewestplains","1530 Suite 4,, Imperial Center, West Plains, MO 65775, United States",36.7436571,-91.8741081,"Escape West Plains","bc3ec94767f7ebf929459d4db2c9ff1eefe95315","ChIJX7wlDgtX0IcR7Jgp70Z4ut8"
"US","Missouri","Windsor","Katy Rock Escape","Pirate Cove Plunder","http://www.katyrockescape.com/","110 W Jackson St, Windsor, MO 65360, United States",38.5322305,-93.5235551,"Katy Rock Escape","3f8794f850757b46b8bcdfca52dba5e83463424e","ChIJaZzN0z4JxIcR79C2ba7AH3k"
"US","Missouri","Windsor","Katy Rock Escape","Egyptian Tomb Escape","http://www.katyrockescape.com/","110 W Jackson St, Windsor, MO 65360, United States",38.5322305,-93.5235551,"Katy Rock Escape","3f8794f850757b46b8bcdfca52dba5e83463424e","ChIJaZzN0z4JxIcR79C2ba7AH3k"
"US","Montana","Belgrade","Escape Room MT","Espionage Escape","http://www.escaperoommt.com/","201 W Madison Ave Suite 300, Belgrade, MT 59714, United States",45.7733582,-111.1823035,"Escape Room Montana","b2068c1bd8f6a19b4e4324a2f5442756de44be71","ChIJv3rmbRs4RVMR-KZ1-H6gsPg"
"US","Montana","Belgrade","Escape Room MT","Black Gold","http://www.escaperoommt.com/","201 W Madison Ave Suite 300, Belgrade, MT 59714, United States",45.7733582,-111.1823035,"Escape Room Montana","b2068c1bd8f6a19b4e4324a2f5442756de44be71","ChIJv3rmbRs4RVMR-KZ1-H6gsPg"
"US","Montana","Belgrade","Escape Room MT","Paranormal Puzzle Parlor","http://www.escaperoommt.com/","201 W Madison Ave Suite 300, Belgrade, MT 59714, United States",45.7733582,-111.1823035,"Escape Room Montana","b2068c1bd8f6a19b4e4324a2f5442756de44be71","ChIJv3rmbRs4RVMR-KZ1-H6gsPg"
"US","Montana","Billings","Billings Escape Room","Prison Cell Panic","http://billingsescaperoom.com/","2593 Overland Ave, Billings, MT 59102, United States",45.7501458,-108.5818335,"Billings Escape Room","862f45f81f2f51268867a84206166772d78afb84","ChIJq0GNNthiSFMR1CIBP9stAmE"
"US","Montana","Billings","The Grand Escape Room","Abandoned","http://www.grandescaperoom.com/","801 14th St W, Billings, MT 59102, United States",45.7786087,-108.5510024,"The Grand Escape Room","6f638d92b7150288f9064a801f4202c3159b8e18","ChIJ3Qk6S6R8SFMR5phbPSdk33M"
"US","Montana","Billings","The Grand Escape Room","Diner Disaster","http://www.grandescaperoom.com/","801 14th St W, Billings, MT 59102, United States",45.7786087,-108.5510024,"The Grand Escape Room","6f638d92b7150288f9064a801f4202c3159b8e18","ChIJ3Qk6S6R8SFMR5phbPSdk33M"
"US","Montana","Billings","The Grand Escape Room","Shipwrecked","http://www.grandescaperoom.com/","801 14th St W, Billings, MT 59102, United States",45.7786087,-108.5510024,"The Grand Escape Room","6f638d92b7150288f9064a801f4202c3159b8e18","ChIJ3Qk6S6R8SFMR5phbPSdk33M"
"US","Montana","Missoula","Big Sky Breakout","Du Frank's Break","http://www.bigskybreakout.com/","307 N 2nd St W, Missoula, MT 59802, United States",46.87805600000001,-113.9936,"Big Sky Breakout","ec372ff049687c964ab129ab33d047aa987ab900","ChIJjTA8voPOXVMRvFe1T41_tTM"
"US","Montana","Missoula","Big Sky Breakout","Embassy Escape","http://www.bigskybreakout.com/","307 N 2nd St W, Missoula, MT 59802, United States",46.87805600000001,-113.9936,"Big Sky Breakout","ec372ff049687c964ab129ab33d047aa987ab900","ChIJjTA8voPOXVMRvFe1T41_tTM"
"US","Montana","Missoula","Break Out of Missoula","Secret Laboratory","http://www.breakoutmissoulamt.com/","307 N 2nd St W, Missoula, MT 59802, United States",46.87805600000001,-113.9936,"Big Sky Breakout","ec372ff049687c964ab129ab33d047aa987ab900","ChIJjTA8voPOXVMRvFe1T41_tTM"
"US","Montana","Missoula","Break Out of Missoula","Jailbreak","http://www.breakoutmissoulamt.com/","307 N 2nd St W, Missoula, MT 59802, United States",46.87805600000001,-113.9936,"Big Sky Breakout","ec372ff049687c964ab129ab33d047aa987ab900","ChIJjTA8voPOXVMRvFe1T41_tTM"
"US","Nebraska","Lincoln","Escape Lincoln","Asylum Escape","http://escapelincoln.com/","140 N 8th St #60, Lincoln, NE 68508, United States",40.81457390000001,-96.70976739999999,"Escape Lincoln","e93d24c73bdc5806f692698c17676e6da07c5fde","ChIJnf9_0Ry_locReB_eKH0ytpo"
"US","Nebraska","Lincoln","Escape Lincoln","Retro Rush","http://escapelincoln.com/","140 N 8th St #60, Lincoln, NE 68508, United States",40.81457390000001,-96.70976739999999,"Escape Lincoln","e93d24c73bdc5806f692698c17676e6da07c5fde","ChIJnf9_0Ry_locReB_eKH0ytpo"
"US","Nebraska","Lincoln","Escape Lincoln","Survival Scenario","http://escapelincoln.com/","140 N 8th St #60, Lincoln, NE 68508, United States",40.81457390000001,-96.70976739999999,"Escape Lincoln","e93d24c73bdc5806f692698c17676e6da07c5fde","ChIJnf9_0Ry_locReB_eKH0ytpo"
"US","Nebraska","Lincoln","Lincoln Escape Room","Lincoln Escape Room","http://www.lincolnescaperoom.com/","3700 S 9th St D, Lincoln, NE 68502, United States",40.775875,-96.70663,"Escape Room - Lincoln, NE","2d3fa2dc17a60c722b8ce5e0ce71a6cac5457634","ChIJl4C7Ms2_locRt8sFfGmV_fQ"
"US","Nebraska","Lincoln","Smart Rooms","The Relativity Room","http://www.smartroomslincoln.com/","134 N 13th St, Lincoln, NE 68508, United States",40.8140483,-96.70257699999999,"Smart Rooms","1572c73e2b76f6189f42725d35a2e329129b8ef4","ChIJn_D_t_y-locRCRi85CjP2Jo"
"US","Nebraska","Omaha","Entrap Games","The Heist","http://www.entrapgames.com/","7905 L St #110, Omaha, NE 68127, United States",41.2119286,-96.0369559,"Entrap Games - Omaha Room Escape Game","308ed8e83bad0b93db909721aa73574763af7eef","ChIJQ4V1uJqMk4cR6LbCD5fQkOk"
"US","Nebraska","Omaha","Entrap Games","Off Limits","http://www.entrapgames.com/","7905 L St #110, Omaha, NE 68127, United States",41.2119286,-96.0369559,"Entrap Games - Omaha Room Escape Game","308ed8e83bad0b93db909721aa73574763af7eef","ChIJQ4V1uJqMk4cR6LbCD5fQkOk"
"US","Nebraska","Omaha","Entrap Games","Ransom","http://www.entrapgames.com/","7905 L St #110, Omaha, NE 68127, United States",41.2119286,-96.0369559,"Entrap Games - Omaha Room Escape Game","308ed8e83bad0b93db909721aa73574763af7eef","ChIJQ4V1uJqMk4cR6LbCD5fQkOk"
"US","Nebraska","Omaha","Entrap Games","The Cure","http://www.entrapgames.com/","7905 L St #110, Omaha, NE 68127, United States",41.2119286,-96.0369559,"Entrap Games - Omaha Room Escape Game","308ed8e83bad0b93db909721aa73574763af7eef","ChIJQ4V1uJqMk4cR6LbCD5fQkOk"
"US","Nebraska","Omaha","Entrap Games","The Missing Musician","http://www.entrapgames.com/","7905 L St #110, Omaha, NE 68127, United States",41.2119286,-96.0369559,"Entrap Games - Omaha Room Escape Game","308ed8e83bad0b93db909721aa73574763af7eef","ChIJQ4V1uJqMk4cR6LbCD5fQkOk"
"US","Nebraska","Omaha","Entrap Games","Zombie Lab","http://www.entrapgames.com/","7905 L St #110, Omaha, NE 68127, United States",41.2119286,-96.0369559,"Entrap Games - Omaha Room Escape Game","308ed8e83bad0b93db909721aa73574763af7eef","ChIJQ4V1uJqMk4cR6LbCD5fQkOk"
"US","Nebraska","Omaha","The Cryptic Room","Great Aunt Myrtle Ethrington (GAME)","http://www.thecrypticroom.com/","523 S Main St, Council Bluffs, IA 51503, United States",41.256254,-95.85074,"The Cryptic Room","77ec623d496c9c52987bdc993ea6a7b280c54f1f","ChIJs57TNvmEk4cRfuTh9SCiGpw"
"US","Nebraska","Omaha","The Cryptic Room","Into the Assassin's Lair","http://www.thecrypticroom.com/","523 S Main St, Council Bluffs, IA 51503, United States",41.256254,-95.85074,"The Cryptic Room","77ec623d496c9c52987bdc993ea6a7b280c54f1f","ChIJs57TNvmEk4cRfuTh9SCiGpw"
"US","Nevada","Las Vegas","#1 Escape Room","Sabotage","https://numberoneescaperoom.com/","","","","","",""
"US","Nevada","Las Vegas","#1 Escape Room","Infiltrate","https://numberoneescaperoom.com/","","","","","",""
"US","Nevada","Las Vegas","#1 Escape Room","Wanted","https://numberoneescaperoom.com/","","","","","",""
"US","Nevada","Las Vegas","#1 Escape Room","Classified","https://numberoneescaperoom.com/","","","","","",""
"US","Nevada","Las Vegas","Countdown Live Escape Games","The Sherlock","http://www.countdownescape.com/lv","2959 Westwood Dr, Las Vegas, NV 89109, United States",36.1360744,-115.1767047,"Countdown Live Escape Games","55b63e6ae6c1959d0e949bfc4e84753d5d188c97","ChIJo3n1YA_EyIARZPxNRPhH-sQ"
"US","Nevada","Las Vegas","Countdown Live Escape Games","The Atelophobia","http://www.countdownescape.com/lv","2959 Westwood Dr, Las Vegas, NV 89109, United States",36.1360744,-115.1767047,"Countdown Live Escape Games","55b63e6ae6c1959d0e949bfc4e84753d5d188c97","ChIJo3n1YA_EyIARZPxNRPhH-sQ"
"US","Nevada","Las Vegas","Countdown Live Escape Games","The Chop Shop","http://www.countdownescape.com/lv","2959 Westwood Dr, Las Vegas, NV 89109, United States",36.1360744,-115.1767047,"Countdown Live Escape Games","55b63e6ae6c1959d0e949bfc4e84753d5d188c97","ChIJo3n1YA_EyIARZPxNRPhH-sQ"
"US","Nevada","Las Vegas","Escape or Die","The Next Civilization","http://escapeordielv.com/","3064 W Post Rd, Las Vegas, NV 89118, United States",36.0749609,-115.1823045,"Escape or Die","7995960c3857f021249f35865d7819decd71d35a","ChIJt4omA-TFyIARtZDnhwE2Xvw"
"US","Nevada","Las Vegas","Escape or Die","Zombie Virus","http://escapeordielv.com/","3064 W Post Rd, Las Vegas, NV 89118, United States",36.0749609,-115.1823045,"Escape or Die","7995960c3857f021249f35865d7819decd71d35a","ChIJt4omA-TFyIARtZDnhwE2Xvw"
"US","Nevada","Las Vegas","Escape or Die","Biohazard","http://escapeordielv.com/","3064 W Post Rd, Las Vegas, NV 89118, United States",36.0749609,-115.1823045,"Escape or Die","7995960c3857f021249f35865d7819decd71d35a","ChIJt4omA-TFyIARtZDnhwE2Xvw"
"US","Nevada","Las Vegas","ESCAPEability","Pompeii","http://escapeabilitylv.com/","3100 S Durango Dr, Las Vegas, NV, Las Vegas, NV 89117, United States",36.1333968,-115.2784416,"ESCAPEability","9c6126bceefe29389a793d6df76c3526322adffd","ChIJBeaJmabAyIAR27j8uNlO3a4"
"US","Nevada","Las Vegas","ESCAPEability","Escape from Mars","http://escapeabilitylv.com/","3100 S Durango Dr, Las Vegas, NV, Las Vegas, NV 89117, United States",36.1333968,-115.2784416,"ESCAPEability","9c6126bceefe29389a793d6df76c3526322adffd","ChIJBeaJmabAyIAR27j8uNlO3a4"
"US","Nevada","Las Vegas","ESCAPEability","Casino Takeover","http://escapeabilitylv.com/","3100 S Durango Dr, Las Vegas, NV, Las Vegas, NV 89117, United States",36.1333968,-115.2784416,"ESCAPEability","9c6126bceefe29389a793d6df76c3526322adffd","ChIJBeaJmabAyIAR27j8uNlO3a4"
"US","Nevada","Las Vegas","ESCAPEability","The Unknown (part 1)","http://escapeabilitylv.com/","3100 S Durango Dr, Las Vegas, NV, Las Vegas, NV 89117, United States",36.1333968,-115.2784416,"ESCAPEability","9c6126bceefe29389a793d6df76c3526322adffd","ChIJBeaJmabAyIAR27j8uNlO3a4"
"US","Nevada","Las Vegas","ESCAPEability","The Unknown (part 2)","http://escapeabilitylv.com/","3100 S Durango Dr, Las Vegas, NV, Las Vegas, NV 89117, United States",36.1333968,-115.2784416,"ESCAPEability","9c6126bceefe29389a793d6df76c3526322adffd","ChIJBeaJmabAyIAR27j8uNlO3a4"
"US","Nevada","Las Vegas","Live Escape Adventure","Pharaoh's Curse","http://www.liveescapeadventure.com/","6376 W Sahara Ave, Las Vegas, NV 89146, United States",36.14504180000001,-115.233262,"Lockdown Escape Rooms - Sahara","97cbe172c0d1bb945d7511e62f71d70937ba4539","ChIJwxkCwCbByIAR30kxvzGLG60"
"US","Nevada","Las Vegas","Live Escape Adventure","Inside Job","http://www.liveescapeadventure.com/","6376 W Sahara Ave, Las Vegas, NV 89146, United States",36.14504180000001,-115.233262,"Lockdown Escape Rooms - Sahara","97cbe172c0d1bb945d7511e62f71d70937ba4539","ChIJwxkCwCbByIAR30kxvzGLG60"
"US","Nevada","Las Vegas","Live Escape Adventure","Wrongfully Accused","http://www.liveescapeadventure.com/","6376 W Sahara Ave, Las Vegas, NV 89146, United States",36.14504180000001,-115.233262,"Lockdown Escape Rooms - Sahara","97cbe172c0d1bb945d7511e62f71d70937ba4539","ChIJwxkCwCbByIAR30kxvzGLG60"
"US","Nevada","Las Vegas","Live Game Escape","R.E.S.C.U.E.","http://www.livegameescape.com/","3300 S Jones Blvd #201, Las Vegas, NV 89146, United States",36.1288444,-115.2245889,"Live Game Escape","2a905bf97c886bfa7b6a2c75950b95cb13de56db","ChIJCxyEh83GyIARnbI1_orfJmU"
"US","Nevada","Las Vegas","Live Game Escape","Farewell","http://www.livegameescape.com/","3300 S Jones Blvd #201, Las Vegas, NV 89146, United States",36.1288444,-115.2245889,"Live Game Escape","2a905bf97c886bfa7b6a2c75950b95cb13de56db","ChIJCxyEh83GyIARnbI1_orfJmU"
"US","Nevada","Las Vegas","Live Game Escape","White Lie","http://www.livegameescape.com/","3300 S Jones Blvd #201, Las Vegas, NV 89146, United States",36.1288444,-115.2245889,"Live Game Escape","2a905bf97c886bfa7b6a2c75950b95cb13de56db","ChIJCxyEh83GyIARnbI1_orfJmU"
"US","Nevada","Las Vegas","Live Game Escape","Under the Table","http://www.livegameescape.com/","3300 S Jones Blvd #201, Las Vegas, NV 89146, United States",36.1288444,-115.2245889,"Live Game Escape","2a905bf97c886bfa7b6a2c75950b95cb13de56db","ChIJCxyEh83GyIARnbI1_orfJmU"
"US","Nevada","Las Vegas","Lockdown","Hostage Rescue","http://vegaslockdown.com/","3271 Highland Dr, Las Vegas, NV 89109, United States",36.130482,-115.178727,"Lockdown Escape Rooms - Highland","7eb464cd9e72669d0f45cc2c5928e66687349479","ChIJOwOo6xrEyIARZrpqdy68KI8"
"US","Nevada","Las Vegas","Lockdown","The Mob Boss","http://vegaslockdown.com/","3271 Highland Dr, Las Vegas, NV 89109, United States",36.130482,-115.178727,"Lockdown Escape Rooms - Highland","7eb464cd9e72669d0f45cc2c5928e66687349479","ChIJOwOo6xrEyIARZrpqdy68KI8"
"US","Nevada","Las Vegas","Lockdown","Crazy Professor","http://vegaslockdown.com/","3271 Highland Dr, Las Vegas, NV 89109, United States",36.130482,-115.178727,"Lockdown Escape Rooms - Highland","7eb464cd9e72669d0f45cc2c5928e66687349479","ChIJOwOo6xrEyIARZrpqdy68KI8"
"US","Nevada","Las Vegas","Lockdown Sahara","Pharaoh's Curse","http://www.lockdownrooms.com/","6376 W Sahara Ave, Las Vegas, NV 89146, United States",36.14504180000001,-115.233262,"Lockdown Escape Rooms - Sahara","97cbe172c0d1bb945d7511e62f71d70937ba4539","ChIJwxkCwCbByIAR30kxvzGLG60"
"US","Nevada","Las Vegas","Lockdown Sahara","Wrongfully Accused","http://www.lockdownrooms.com/","6376 W Sahara Ave, Las Vegas, NV 89146, United States",36.14504180000001,-115.233262,"Lockdown Escape Rooms - Sahara","97cbe172c0d1bb945d7511e62f71d70937ba4539","ChIJwxkCwCbByIAR30kxvzGLG60"
"US","Nevada","Las Vegas","Lockdown Sahara","Voodoo","http://www.lockdownrooms.com/","6376 W Sahara Ave, Las Vegas, NV 89146, United States",36.14504180000001,-115.233262,"Lockdown Escape Rooms - Sahara","97cbe172c0d1bb945d7511e62f71d70937ba4539","ChIJwxkCwCbByIAR30kxvzGLG60"
"US","Nevada","Las Vegas","Lost Games","The Doctor's Secret","http://www.lostgameslv.com/","3075 S Valley View Blvd, Las Vegas, NV 89102, United States",36.13451060000001,-115.1915742,"Lost Games Escape Rooms","aaa871b8baee96ad327ffc715f2b392febbf7e04","ChIJUYwOLKrGyIARQncqZzpShvg"
"US","Nevada","Las Vegas","Rush To Escape","Prison Break","http://www.rushtoescape.com/","2185 E Windmill Ln #300, Las Vegas, NV 89123, United States",36.0415682,-115.1215253,"Rush To Escape","eb9930c397cc6620689c094937632daf4ca1d978","ChIJj_ayErfPyIAR0F2QcgRzGpc"
"US","Nevada","Las Vegas","Rush To Escape","Smite Sherlock","http://www.rushtoescape.com/","2185 E Windmill Ln #300, Las Vegas, NV 89123, United States",36.0415682,-115.1215253,"Rush To Escape","eb9930c397cc6620689c094937632daf4ca1d978","ChIJj_ayErfPyIAR0F2QcgRzGpc"
"US","Nevada","Las Vegas","The Basement","The Basement","http://escaperoomvegas.com/","1500 S Main St, Las Vegas, NV 89104, United States",36.1533255,-115.154207,"The Bassment @ Rack City","264640ff4fceb8e1abb1274f26d2fe3959cfb4bd","ChIJt_ByT4_DyIARlBZJ6I_wnvg"
"US","Nevada","Las Vegas","The Basement","The Study","http://escaperoomvegas.com/","1500 S Main St, Las Vegas, NV 89104, United States",36.1533255,-115.154207,"The Bassment @ Rack City","264640ff4fceb8e1abb1274f26d2fe3959cfb4bd","ChIJt_ByT4_DyIARlBZJ6I_wnvg"
"US","Nevada","Las Vegas","Xterious Escape","Casino's Dark 11","http://www.xteriousescape.com/","105 E Reno Ave #1, Las Vegas, NV 89119, United States",36.096752,-115.167686,"Xterious Escape","2930d0c82855f1f39d2d0ed5c5afbd2c29b74a5a","ChIJDxhbpsnFyIARxnIj1frrftA"
"US","Nevada","Las Vegas","Xterious Escape","Code 13","http://www.xteriousescape.com/","105 E Reno Ave #1, Las Vegas, NV 89119, United States",36.096752,-115.167686,"Xterious Escape","2930d0c82855f1f39d2d0ed5c5afbd2c29b74a5a","ChIJDxhbpsnFyIARxnIj1frrftA"
"US","Nevada","Las Vegas","Xterious Escape","Bugsy's Nightmare","http://www.xteriousescape.com/","105 E Reno Ave #1, Las Vegas, NV 89119, United States",36.096752,-115.167686,"Xterious Escape","2930d0c82855f1f39d2d0ed5c5afbd2c29b74a5a","ChIJDxhbpsnFyIARxnIj1frrftA"
"US","Nevada","Las Vegas","Xterious Escape","The Great Escape","http://www.xteriousescape.com/","105 E Reno Ave #1, Las Vegas, NV 89119, United States",36.096752,-115.167686,"Xterious Escape","2930d0c82855f1f39d2d0ed5c5afbd2c29b74a5a","ChIJDxhbpsnFyIARxnIj1frrftA"
"US","Nevada","Las Vegas","Xterious Escape","Mapuche","http://www.xteriousescape.com/","105 E Reno Ave #1, Las Vegas, NV 89119, United States",36.096752,-115.167686,"Xterious Escape","2930d0c82855f1f39d2d0ed5c5afbd2c29b74a5a","ChIJDxhbpsnFyIARxnIj1frrftA"
