Country,Region,City,Organization,Room,URL
US,Ohio,Toledo,Escape Game Experience,Zombie Apocalypse,http://www.escapegameexperiences.com/
US,Ohio,Toledo,Escape Game Experience,The Reaper,http://www.escapegameexperiences.com/
US,Ohio,Toledo,Trapped Toledo,Mutated! A New Strain,http://www.trappedtoledo.com/
US,Ohio,Toledo,Trapped Toledo,Rescued 3! Agent X,http://www.trappedtoledo.com/
US,Ohio,Toledo,Trapped Toledo,Locked Down 2! The Mutiny,http://www.trappedtoledo.com/
US,Ohio,Warren,Escape History,The Assassination of Abraham Lincoln,http://www.escapehistory.com/
US,Ohio,Warren,Escape History,Hitler and the Spear of Destiny,http://www.escapehistory.com/
US,Ohio,Warren,Escape History,Escape the Titanic,http://www.escapehistory.com/
US,Ohio,Warren,Escape NE Ohio,Murder!,http://www.escapeneohio.com/
US,Ohio,Warren,Escape NE Ohio,Captain's Quarters,http://www.escapeneohio.com/
US,Ohio,West Chester,Breakout Games - West Chester,The Hostage Escape,https://breakoutgames.com/cincinnati/
US,Ohio,West Chester,Breakout Games - West Chester,The Kidnapping,https://breakoutgames.com/cincinnati/
US,Ohio,West Chester,Breakout Games - West Chester,The Museum Heist,https://breakoutgames.com/cincinnati/
US,Ohio,West Chester,Breakout Games - West Chester,Operation: Casino,https://breakoutgames.com/cincinnati/
US,Ohio,West Chester,Escape the Room Challenge,Double Agent Dilemma,http://www.escapetheroomchallenge.com/
US,Ohio,Wooster,Unlocked: Escape Room Wooster,Framed,http://www.unlockedescapewoo.com/
US,Ohio,Wooster,Unlocked: Escape Room Wooster,Speakeasy,http://www.unlockedescapewoo.com/
US,Ohio,Youngstown,Escape Boardman,The Vampire's Lair,http://www.escapeboardman.com/
US,Ohio,Youngstown,Escape Boardman,Winter Wonderland,http://www.escapeboardman.com/
US,Oklahoma,Edmond,Clue Quest,Clara's Diary,http://www.cluequestok.com/
US,Oklahoma,Edmond,Clue Quest,Gamemaster,http://www.cluequestok.com/
US,Oklahoma,Edmond,Clue Quest,Pharaoh's Revenge,http://www.cluequestok.com/
US,Oklahoma,Edmond,Clue Quest,Hospital Room 151,http://www.cluequestok.com/
US,Oklahoma,Oklahoma City,Breakout Oklahoma City,Kidnapping,http://www.breakoutgames.com/oklahoma-city
US,Oklahoma,Oklahoma City,Breakout Oklahoma City,Museum Heist,http://www.breakoutgames.com/oklahoma-city
US,Oklahoma,Oklahoma City,Breakout Oklahoma City,Operation: Casino,http://www.breakoutgames.com/oklahoma-city
US,Oklahoma,Oklahoma City,Breakout Oklahoma City,Hostage,http://www.breakoutgames.com/oklahoma-city
US,Oklahoma,Oklahoma City,Escape Games OKC,Cabin in the Woods,http://www.escapegamesokc.com/
US,Oklahoma,Oklahoma City,Escape Games OKC,Inheritance,http://www.escapegamesokc.com/
US,Oklahoma,Oklahoma City,Escape Games OKC,Prison Break,http://www.escapegamesokc.com/
US,Oklahoma,Oklahoma City,The Escape OKC,The Four Brothers,http://www.theescapeokc.com/
US,Oklahoma,Oklahoma City,The Escape OKC,The Forgotten Outpost,http://www.theescapeokc.com/
US,Oklahoma,Oklahoma City,The Escape OKC,The Uptown Murder,http://www.theescapeokc.com/
US,Oklahoma,Oklahoma City,The Sanctuary Escape Rooms,The Lost Dutchman's Mine,http://thesanctuaryescape.com/
US,Oklahoma,Oklahoma City,The Sanctuary Escape Rooms,La Famiglia,http://thesanctuaryescape.com/
US,Oklahoma,Oklahoma City,Top Secret Escape Games,Covert,http://www.topsecretescapegames.com/
US,Oklahoma,Oklahoma City,Top Secret Escape Games,Doomsday,http://www.topsecretescapegames.com/
US,Oklahoma,Oklahoma City,Top Secret Escape Games,Hidden Treasure,http://www.topsecretescapegames.com/
US,Oklahoma,Oklahoma City,Top Secret Escape Games,Enchanted,http://www.topsecretescapegames.com/
US,Oklahoma,Oklahoma City,Trapped OKC,Christmas,http://www.trappedokc.com/christmas.html
US,Oklahoma,Oklahoma City,Trapped OKC,Tornado Alley,http://www.trappedokc.com/tornado-alley.html
US,Oklahoma,Tulsa,The Escape Tulsa,The Four Brothers,http://www.theescapetulsa.com/
US,Oklahoma,Tulsa,The Escape Tulsa,The Forgotten Outpost,http://www.theescapetulsa.com/
US,Oklahoma,Tulsa,The Escape Tulsa,The Uptown Murder,http://www.theescapetulsa.com/
US,Oklahoma,Tulsa,The Safehouse,Abandoned,http://www.thesafehousetulsa.com/
US,Oklahoma,Tulsa,The Safehouse,Homicide,http://www.thesafehousetulsa.com/
US,Oklahoma,Tulsa,The Safehouse,Crypt,http://www.thesafehousetulsa.com/
US,Oklahoma,Tulsa,Trap'd Escape Rooms,Blackout,http://www.escaperoomspryor.com/
US,Oklahoma,Tulsa,Trap'd Escape Rooms,Quarantine,http://www.escaperoomspryor.com/
US,Oregon,Beaverton,Combo & Key,M.I.A.,http://comboandkey.com/
US,Oregon,Beaverton,Combo & Key,O.D.,http://comboandkey.com/
US,Oregon,Bend,Bend Escape Room,Winter Fall,http://www.bendescaperoom.com/games/a-winter-fall/
US,Oregon,Bend,Bend Escape Room,R.E.S.C.U.E.,http://www.bendescaperoom.com/games/r-e-s-c-u-e/
US,Oregon,Bend,Red Button Escape Games,Wall Street Heist,http://redbuttonescapes.com/
US,Oregon,Cannon Beach,The Cannon Beach Escape Room,Escape from One-Eyed Jack,http://www.cannonbeachescaperoom.com/
US,Oregon,Eugene,DARE,Explorer,http://dareescaperooms.com/
US,Oregon,Eugene,DARE,Zombie Room,http://dareescaperooms.com/
US,Oregon,Eugene,Trapdoor Escape Rooms,The Mystic's Lair,http://www.trapdooreugene.com/
US,Oregon,Lake Oswego,Hour Glass Solutions,Extinction Event,http://www.hourglass-solutions.com/
US,Oregon,Lake Oswego,Hour Glass Solutions,DeLorean Dilemma,http://www.hourglass-solutions.com/
US,Oregon,Medford,Baffled Escape Rooms,DaVinci's Secret: Search for the Holy Grail,http://www.baffledescaperooms.com/
US,Oregon,Portland,Escape Games PDX,Sherlock's Secret,http://www.escapegamespdx.com/
US,Oregon,Portland,Escape Games PDX,AMNESIA,http://www.escapegamespdx.com/
US,Oregon,Portland,Escape Games PDX,Prison Break,http://www.escapegamespdx.com/
US,Oregon,Portland,Escape Games PDX,Portlandia,http://www.escapegamespdx.com/
US,Oregon,Portland,Escapism Portland,Dr. Zylchov's Laboratory,http://escapismportland.com/
US,Oregon,Portland,Escapism Portland,The Ritual Room,http://escapismportland.com/
US,Oregon,Portland,Escapism Portland,Jungle Ransom,http://escapismportland.com/
US,Oregon,Portland,Escapism Portland,The Magician's Menagerie,http://escapismportland.com/
US,Oregon,Portland,Escapism Portland,The Wizard's Lair,http://escapismportland.com/
US,Oregon,Portland,Hour to Midnight,Assassin's Deadly Game,http://www.hourtomidnight.com/
US,Oregon,Portland,Hour to Midnight,The Secrets of Nibiru,http://www.hourtomidnight.com/
US,Oregon,Portland,Hour to Midnight,The Pharaoh's Curse,http://www.hourtomidnight.com/
US,Oregon,Portland,Hour to Midnight,I.T.'s Nightmare,http://www.hourtomidnight.com/
US,Oregon,Portland,In Search Of An Exit,Lombino's Casino,http://www.insearchofanexit.com/
US,Oregon,Portland,Labyrinth Escape Games,Inheritance,http://www.solvethelabyrinth.com/
US,Oregon,Portland,Labyrinth Escape Games,Conspiracy,http://www.solvethelabyrinth.com/
US,Oregon,Portland,Labyrinth Escape Games,Blitzkrieg,http://www.solvethelabyrinth.com/
US,Oregon,Portland,Mental Trap,The House,http://mentaltrap.com/
US,Oregon,Portland,Mental Trap,The Experiment,http://mentaltrap.com/
US,Oregon,Portland,Mental Trap,Dead End Alley Ghost Trap,http://mentaltrap.com/
US,Oregon,Portland,Portland Escape Rooms,American Revolution,http://www.portlandescaperooms.com/
US,Oregon,Portland,Portland Escape Rooms,Kidnapped!,http://www.portlandescaperooms.com/
US,Oregon,Portland,Portland Escape Rooms,Trapped In A Room With A Zombie,http://www.portlandescaperooms.com/
US,Oregon,Portland,Portland Escape Rooms,ARCADE,http://www.portlandescaperooms.com/
US,Oregon,Portland,Portland Escape Rooms,Madame Neptune's VOODOO CURSE,http://www.portlandescaperooms.com/
US,Oregon,Portland,Portland Escape Rooms,Steampunk Airship,http://www.portlandescaperooms.com/
US,Oregon,Salem,EXITUS Escape Rooms,Hermit's Lair,http://www.exitussalem.com/
US,Oregon,Salem,EXITUS Escape Rooms,Poe's Legacy,http://www.exitussalem.com/
US,Oregon,Salem,EXITUS Escape Rooms,EXITUS P.D.,http://www.exitussalem.com/
US,Pennsylvania,Annville,Escape Level 6,Blue Eyed Six: Murder for Hire,http://www.yelp.com/biz/escape-level-6-annville
US,Pennsylvania,Annville,Escape Level 6,Three Mile Island: Nuclear Meltdown,http://www.yelp.com/biz/escape-level-6-annville
US,Pennsylvania,Bartonsville,Escape Poconos,Poconos Room,http://escapepoconos.com/
US,Pennsylvania,Bartonsville,Escape Poconos,Million Dollar Heist,http://escapepoconos.com/
US,Pennsylvania,Bartonsville,Escape Poconos,The Lock-Up,http://escapepoconos.com/
US,Pennsylvania,Bensalem,The Great Escape Zone,Pirate's Treasure,http://www.thegreatescapezone.com/
US,Pennsylvania,Bensalem,The Great Escape Zone,Pharaoh's Curse,http://www.thegreatescapezone.com/
US,Pennsylvania,Bensalem,The Great Escape Zone,The Classroom,http://www.thegreatescapezone.com/
US,Pennsylvania,Bethlehem,Captured Lehigh Valley,The Alchemy Lab,http://www.capturedlv.com/
US,Pennsylvania,Bethlehem,Human vs Room,Doomsday Bob,http://www.humanvsroom.com/
US,Pennsylvania,Bethlehem,Human vs Room,70's Jen,http://www.humanvsroom.com/
US,Pennsylvania,Bloomsburg,Can U Xcape,The Tornado Room,http://canuxcape.com/
US,Pennsylvania,Bloomsburg,Can U Xcape,The Steampunk Room,http://canuxcape.com/
US,Pennsylvania,Bloomsburg,Can U Xcape,The Upside Down Room,http://canuxcape.com/
US,Pennsylvania,Charleroi,5th Street Escape Room,National Heist: Locking Down Liberty,http://5thstreetescaperoom.com/
US,Pennsylvania,Charleroi,5th Street Escape Room,Hostage Crisis,http://5thstreetescaperoom.com/
US,Pennsylvania,Charleroi,5th Street Escape Room,Table for Two,http://5thstreetescaperoom.com/
US,Pennsylvania,Conshohocken,Project Escape,The Big Score,http://www.projectescaperoom.com/
US,Pennsylvania,Coraopolis,West Hills Escape Room,Escape the Basement,http://www.westhillsescaperoom.com/
US,Pennsylvania,Dickson City,PA Escape Rooms,Pirate's Cove,http://www.paescaperooms.com/
US,Pennsylvania,Dickson City,PA Escape Rooms,KAOS,http://www.paescaperooms.com/
US,Pennsylvania,Erie,Escape Room Erie,Forgotten Government Laboratory,http://escaperoomerie.com/
US,Pennsylvania,Erie,Escape Room Erie,Abducted,http://escaperoomerie.com/
US,Pennsylvania,Garnet Valley,Clues to the Key,The Captain's Quarters,https://cluetothekey.com/
US,Pennsylvania,Gettysburg,1863 Escape,Rebel Recon,http://www.1863escape.com/
US,Pennsylvania,Gettysburg,1863 Escape,Spirited Study,http://www.1863escape.com/
US,Pennsylvania,Gettysburg,Escape Gettysburg,Gettysburg Address Heist,http://www.escapegettysburg.com/
US,Pennsylvania,Gettysburg,Escape Gettysburg,Mad Hatter,http://www.escapegettysburg.com/
US,Pennsylvania,Gettysburg,Escape Gettysburg,Wizard Chamber,http://www.escapegettysburg.com/
US,Pennsylvania,Greensburg,60 Minute Missions,The Playbook,http://60minutemissions.com/
US,Pennsylvania,Hampden Township,Keystone Escape Games,Covert Operations,http://www.keystoneescapegames.com/
US,Pennsylvania,Hampden Township,Keystone Escape Games,Kidnapped!,http://www.keystoneescapegames.com/
US,Pennsylvania,Harrisburg,Hershey Perplex,Escape the Curse of the Mummy,https://hersheyperplex.com/
US,Pennsylvania,Harrisburg,Outside the Box Escape Room Complex,Special Ops,http://www.outsidetheboxescaperoom.com/
US,Pennsylvania,Harrisburg,Outside the Box Escape Room Complex,Wanted!,http://www.outsidetheboxescaperoom.com/
US,Pennsylvania,Harrisburg,Outside the Box Escape Room Complex,Outbreak,http://www.outsidetheboxescaperoom.com/
US,Pennsylvania,Harrisburg,Roundtable Escape,Bootlegger Escape,http://www.roundtable.productions/escape
US,Pennsylvania,Hershey,Adventure Escape Room,Caramella's Candy Shoppe,http://www.escapehershey.com/
US,Pennsylvania,King of Prussia,Expedition Escape!,Aunt Edna's Condo,http://www.expeditionescape.com/
US,Pennsylvania,King of Prussia,Expedition Escape!,Quest for the Throne,http://www.expeditionescape.com/
US,Pennsylvania,King of Prussia,Expedition Escape!,Baker Street Mystery,http://www.expeditionescape.com/
US,Pennsylvania,King of Prussia,Expedition Escape!,Bank Heist,http://www.expeditionescape.com/
US,Pennsylvania,Lancaster,Escape On Queen,September 1777,http://www.escapeonqueen.com/
US,Pennsylvania,Lancaster,Escape On Queen,The Hideout,http://www.escapeonqueen.com/
US,Pennsylvania,Lewisburg,Fantasy Escape Room,The Cabin,http://www.fantasyescaperoom.com/
US,Pennsylvania,Lititz,Escape Room Lititz,Escape from Qurus,http://www.escaperoomlititz.com/
US,Pennsylvania,Media,Xscape The Room,Xscape The Basement,http://www.xscapetheroom.com/
US,Pennsylvania,Monaca,Operation: Escape Room,Dixmonte,http://operation-escape.com/
US,Pennsylvania,Monaca,Operation: Escape Room,The List,http://operation-escape.com/
US,Pennsylvania,Montgomeryville,Expedition Escape!,Lost Teddy,http://www.expeditionescape.com/
US,Pennsylvania,Montgomeryville,Expedition Escape!,The List,http://www.expeditionescape.com/
US,Pennsylvania,Montgomeryville,Expedition Escape!,The Candy Shop,http://www.expeditionescape.com/
US,Pennsylvania,Montgomeryville,Expedition Escape!,Lost in Space,http://www.expeditionescape.com/
US,Pennsylvania,Montgomeryville,Expedition Escape!,Da Vinci's Office,http://www.expeditionescape.com/
US,Pennsylvania,Montgomeryville,Expedition Escape!,Quarantine,http://www.expeditionescape.com/
US,Pennsylvania,Philadelphia,Amazing Escape Room,The Philadelphia Room,http://amazingescaperoom.com/philadelphia-room/
US,Pennsylvania,Philadelphia,Amazing Escape Room,The Art Gallery,http://amazingescaperoom.com/the-art-gallery-room/
US,Pennsylvania,Philadelphia,Amazing Escape Room,The Mojo Room,http://amazingescaperoom.com/the-mojo-room/
US,Pennsylvania,Philadelphia,Amazing Escape Room Cherry Hill,The Manor,https://amazingescaperoom.com/cherry-hill-nj/
US,Pennsylvania,Philadelphia,Amazing Escape Room Cherry Hill,The Laboratory,https://amazingescaperoom.com/cherry-hill-nj/
US,Pennsylvania,Philadelphia,Amazing Escape Room Cherry Hill,The Illusionist,https://amazingescaperoom.com/cherry-hill-nj/
US,Pennsylvania,Philadelphia,Amazing Escape Room Cherry Hill,Night at the Museum,https://amazingescaperoom.com/cherry-hill-nj/
US,Pennsylvania,Philadelphia,Amazing Escape Room Cherry Hill,The Pirate Ship,https://amazingescaperoom.com/cherry-hill-nj/
US,Pennsylvania,Philadelphia,Chadds Ford Historical Society,Escape Brandywine,http://www.chaddsfordhistory.org/events/escape-brandywine/
US,Pennsylvania,Philadelphia,Daring Escapes,Trapped In A Room With A Zombie,http://daringroomescapes.com/
US,Pennsylvania,Philadelphia,Escape the 1980's,Escape the 1980's,http://www.escapethe1980s.com/
US,Pennsylvania,Philadelphia,Escape the Room Philly,The Office,http://www.escapetheroomphilly.com/
US,Pennsylvania,Philadelphia,Escape the Room Philly,The Dig,http://www.escapetheroomphilly.com/
US,Pennsylvania,Philadelphia,Fishtown Escape Room,Mad Scientist Lab,http://fishtownescape.com/
US,Pennsylvania,Philadelphia,Fishtown Escape Room,Spy Within,http://fishtownescape.com/
US,Pennsylvania,Philadelphia,Fishtown Escape Room,Escape from Alcatraz,http://fishtownescape.com/
US,Pennsylvania,Philadelphia,Liberty Escape Rooms,Revolution,http://www.libertyescaperooms.com/
US,Pennsylvania,Philadelphia,Liberty Escape Rooms,Blitzkrieg,http://www.libertyescaperooms.com/
US,Pennsylvania,Philadelphia,MindEscape,Escape the Thai Prison,http://www.mindescaperoom.com/
US,Pennsylvania,Philadelphia,MindEscape,Jack the Ripper,http://www.mindescaperoom.com/
US,Pennsylvania,Philadelphia,Philadelphia Room Escape,Escape from Alcatraz,http://roomescapephilly.com/
US,Pennsylvania,Philadelphia,Steel Owl,Escape the 1980s,http://www.steelowl.com/
US,Pennsylvania,Philadelphia,Trapped PHL,The Factory,http://www.trappedphl-escaperoom.com/
US,Pennsylvania,Philadelphia,Trapped PHL,The Attic,http://www.trappedphl-escaperoom.com/
US,Pennsylvania,Philadelphia,Trapped PHL,The Speakeasy,http://www.trappedphl-escaperoom.com/
US,Pennsylvania,Pittsburgh,Breakout Games - Pittsburgh,The Kidnapping,https://breakoutgames.com/pittsburgh/
US,Pennsylvania,Pittsburgh,Breakout Games - Pittsburgh,The Hostage Escape,https://breakoutgames.com/pittsburgh/
US,Pennsylvania,Pittsburgh,Breakout Games - Pittsburgh,The Museum Heist,https://breakoutgames.com/pittsburgh/
US,Pennsylvania,Pittsburgh,Breakout Games - Pittsburgh,Operation: Casino,https://breakoutgames.com/pittsburgh/
US,Pennsylvania,Pittsburgh,Breakout South Pittsburgh,Kidnapping,http://www.breakoutgames.com/pittsburgh
US,Pennsylvania,Pittsburgh,Breakout South Pittsburgh,Museum Heist,http://www.breakoutgames.com/pittsburgh
US,Pennsylvania,Pittsburgh,Breakout South Pittsburgh,Operation: Casino,http://www.breakoutgames.com/pittsburgh
US,Pennsylvania,Pittsburgh,Breakout South Pittsburgh,Hostage,http://www.breakoutgames.com/pittsburgh
US,Pennsylvania,Pittsburgh,Code Breakers,The Cloning Experiment,http://www.codebreakers412.com/
US,Pennsylvania,Pittsburgh,Code Breakers,Return to Planet Earth,http://www.codebreakers412.com/
US,Pennsylvania,Pittsburgh,Code Breakers,Return to Planet Earth Junior,http://www.codebreakers412.com/
